"","Scenario","Time","Replicate","AGB_M","SRR_M","Min_rate_M","Fungi_M","GF_M","Lichen_M","Aesthetic_M","Recreation_M","Fungi_val_M","Carbon_stock_M","Nitrogen_stock_M","Timber_M","Tree_richness_M"
"122","Scenario 1",44,2,342.610968483138,3.70937680494922,14.7544846397261,12.3581827219443,8.62827947903422,35.7653334778947,4.30713081520425,4.53572857004711,1.11540723980934,344.342288862353,718.506712259372,495.286546798493,22.7707700101317
"123","Scenario 1",44,3,342.46541977855,3.70919698737427,14.7607329127716,12.3552108867732,8.63217521297278,35.7633502209463,4.30687720497153,4.53529276865602,1.11486811416015,344.220983825445,718.416706469822,495.134305428114,22.6043928209582
"124","Scenario 1",45,1,343.970589738023,3.71105352292306,14.6965738009043,12.3863251470121,8.5909761479855,35.7856189530071,4.30953573138304,4.53998548699127,1.1203404842335,345.74885453756,721.116427847735,497.780345872144,22.6864596902591
"125","Scenario 1",45,2,344.116184831379,3.71123258259114,14.6904467222295,12.3894835048393,8.58687179756473,35.7881213651521,4.30979878669036,4.54046282790338,1.1208475946007,345.871160479085,721.251932262267,497.859298177377,22.7707700101317
"126","Scenario 1",45,3,343.970322441743,3.71105237959202,14.6967081416237,12.3864997876729,8.59077411744949,35.7861299184723,4.30954462518404,4.54002651449383,1.12030766009401,345.748827326675,721.15641916341,497.705031626818,22.6043928209582
"127","Scenario 1",46,1,345.447173831235,3.71287442030531,14.6336904913367,12.4169696672202,8.55047987275567,35.8077274560221,4.31214802515527,4.54460514154671,1.12569212790371,347.255396294688,723.850267766681,500.306399936541,22.6864596902591
"128","Scenario 1",46,2,345.598420646982,3.71306049134561,14.6273164111782,12.4202411932581,8.54623367330698,35.8102905792637,4.31242057708853,4.5450974543721,1.12622107798847,347.381496236793,724.005275727312,500.393977952224,22.7707700101317
"129","Scenario 1",46,3,345.449732595166,3.71287680099989,14.6336985886798,12.4171955106905,8.55021092259554,35.8082565960004,4.31216146451474,4.54465287117979,1.12567100616764,347.258727999711,723.893218989724,500.23633098325,22.6043928209582
"130","Scenario 1",47,1,346.897851896078,3.71466377030731,14.5718500782906,12.4470255758879,8.51081483760461,35.8292173436542,4.31470977165029,4.54911959294636,1.13096354041603,348.740927304964,726.594778549718,502.792229993699,22.6864596902591
"131","Scenario 1",47,2,347.054952163844,3.71485713879371,14.5652147685857,12.4504068527187,8.50643114955259,35.8318207897135,4.31499174364746,4.54962550077587,1.13151648391057,348.871448690114,726.745220002895,502.888248642682,22.7707700101317
"132","Scenario 1",47,3,346.902753148068,3.71466908525981,14.571751534141,12.4472912328711,8.51049395943942,35.8297532828987,4.31472682475012,4.54917215766235,1.13095261982087,348.744904653351,726.64959473151,502.725302766779,22.6043928209582
"133","Scenario 1",48,1,348.32786951802,3.71642808544145,14.5108225570918,12.4765901431454,8.47184748169989,35.8501382637939,4.31722975240666,4.55354315640536,1.13617554805233,350.208734440585,729.299478940512,505.241280678799,22.6866767983789
"134","Scenario 1",48,2,348.489539043277,3.71662716052663,14.503981796033,12.4800549684191,8.46735914252362,35.8527668845435,4.31751896110453,4.55405914871691,1.13674761263967,350.342631929367,729.450495730207,505.342292567205,22.7707700101317
"135","Scenario 1",48,3,348.333024750326,3.71643377576146,14.510703803288,12.4768472534015,8.47153560598423,35.8506385271559,4.31724653832563,4.55359331206174,1.13616798159287,350.212067629179,729.346924301635,505.178635405499,22.6361629758286
"136","Scenario 1",49,1,349.736263424519,3.71816617784577,14.4506489463042,12.5056401408876,8.43360262913414,35.8704734868559,4.31970626885103,4.55787306552398,1.1413248254575,351.657831415545,732.030539875525,507.651092642233,22.7629541178173
"137","Scenario 1",49,2,349.90195491388,3.71837027190243,14.4436279627866,12.5091818177342,8.42902223525527,35.873127978155,4.32000188399277,4.55839787199272,1.14191342825076,351.794342813721,732.194134462296,507.75873758868,22.8025401650022
"138","Scenario 1",49,3,349.741906028369,3.71817251480298,14.4505025433773,12.505897289688,8.43328914034721,35.8709521321656,4.3197233911923,4.55792239251255,1.1413208080668,351.661663880446,732.084603415835,507.59231384099,22.6361629758286
"139","Scenario 1",5,1,252.055526704299,3.59852259498656,18.4874915112651,10.3701681636135,11.3584190354224,33.9416370548302,4.13737138905197,4.20503044119929,0.81541964130885,266.855191236069,610.137013315965,359.586340203202,22.0120495006513
"140","Scenario 1",5,2,252.065598928933,3.59853480574732,18.4870943173429,10.3703978978529,11.358075273017,33.9419014274419,4.13739165823902,4.20507423049346,0.815449259266978,266.862097336807,610.1413048198,359.585016846935,21.9696410479085
"141","Scenario 1",5,3,252.057705239543,3.59852542527597,18.487377010944,10.3702004045905,11.3584059655152,33.9415920200782,4.13737355612783,4.20502863694413,0.815432176018849,266.85626613837,610.146935157042,359.583791780593,22.0080330004342
"142","Scenario 1",50,1,351.11736141265,3.71987100113521,14.3915785939195,12.5340685301709,8.39622218107128,35.8901699768579,4.3221298782384,4.56209424079728,1.14638883319879,353.085025546389,734.732957012592,510.022495960849,22.706904038211
"143","Scenario 1",50,2,351.28555659285,3.72007827033267,14.3844377435634,12.5376482743542,8.39159822594738,35.892808849951,4.32242888731171,4.56262172129199,1.14698963384966,353.224535026777,734.894297293385,510.137861121459,22.6508177739181
"144","Scenario 1",50,3,351.124582464901,3.71987932940895,14.3913581996681,12.534348819826,8.39587706497674,35.8906438648313,4.32214927417169,4.56214614802958,1.14639226969869,353.09031925749,734.787172528586,509.967008822184,22.4844405847445
"145","Scenario 1",51,1,352.481859748155,3.72155579561863,14.3331484431842,12.5620869505531,8.35942586100984,35.909355878304,4.32451891853597,4.56623739580235,1.15140823828372,354.49483022145,737.411047184831,512.354945500601,22.706904038211
"146","Scenario 1",51,2,352.656340823563,3.72177090499861,14.3257265180747,12.5657826074068,8.35465465079628,35.9120352309996,4.32482800707683,4.56677941767087,1.15203500966141,354.638196591403,737.577565494283,512.48120752986,22.6508177739181
"147","Scenario 1",51,3,352.492147669706,3.72156792377421,14.3327947393911,12.5624276980355,8.35900159924188,35.9098648046955,4.3245435318458,4.56629790220391,1.15142344890089,354.501531589231,737.490259082356,512.304062601671,22.560717904183
"148","Scenario 1",52,1,353.827253328991,3.72321745221133,14.2754681764722,12.5896457109596,8.3232762298602,35.9280047711628,4.32686919022263,4.57029587646015,1.15637329212307,355.890475177305,740.140780141844,514.654163827434,22.7077362860038
"149","Scenario 1",52,2,354.002213960052,3.72343323086531,14.2680140580545,12.5933366469388,8.31851310893582,35.9306432295652,4.32717821929925,4.5708351003842,1.15700471032146,356.034819112752,740.287194239398,514.782645391234,22.6508177739181
"150","Scenario 1",52,3,353.837483535968,3.72322951043452,14.2751167431675,12.589984221669,8.32285352380961,35.9285118047526,4.32689369172698,4.57035623969218,1.15638838616975,355.89655605008,740.162860037632,514.606250079434,22.560717904183
"151","Scenario 1",53,1,355.148252677667,3.72484939690755,14.2187707808269,12.6166425138496,8.28790335010933,35.9460675465831,4.3291719358274,4.57425612735227,1.16126302648925,357.267537704443,742.816894630192,516.912584063633,22.7395064408742
"152","Scenario 1",53,2,355.324877189174,3.72506729266272,14.2112359454485,12.6203563913297,8.28311270859661,35.9486909534254,4.32948314484593,4.57479687468307,1.16190287216638,357.413459436966,743.007323780576,517.047308029574,22.677811550152
"153","Scenario 1",53,3,355.160353560573,3.72486379331662,14.2183349511274,12.6170131859001,8.28743753794992,35.9465830972197,4.32919938734964,4.57432072797609,1.16128611454076,357.274662867275,742.888547546678,516.870494819014,22.5924880590534
"154","Scenario 1",54,1,356.446073418729,3.726453103517,14.1630083059745,12.6431066903545,8.25326663652134,35.9635771996385,4.33142959821403,4.5781233545327,1.16608093020575,358.626093790708,745.501313504125,519.135569987457,22.7395064408742
"155","Scenario 1",54,2,356.625053191489,3.72667403586929,14.1553532010757,12.646843549036,8.24844695598856,35.9661537022935,4.33174343696347,4.57866427848204,1.1667342980569,358.774675857577,745.676197713128,519.278877369108,22.7355623100304
"156","Scenario 1",54,3,356.457937726154,3.72646722470878,14.1625800545009,12.6434691421274,8.25281173694575,35.9640790400959,4.33145644077796,4.57818634123263,1.16610379100388,358.634097372992,745.567589376176,519.097401209723,22.5924880590534
"157","Scenario 1",55,1,357.721326024027,3.72802934154001,14.1081522336791,12.6690455763262,8.21935282776935,35.9805311055291,4.33364306797769,4.58189873524794,1.17082995083021,359.968205492835,748.176451005934,521.322335608411,22.7395064408742
"158","Scenario 1",55,2,357.90421996671,3.72825520759444,14.1003142950726,12.6728423320922,8.21445436477326,35.9830997953064,4.33396259265455,4.58244615742657,1.17150156199898,360.119888913012,748.357077724707,521.473942610677,22.7355623100304
"159","Scenario 1",55,3,357.733282710957,3.72804363544494,14.1077111640494,12.6693965312661,8.21891034881004,35.980997051688,4.33366940017174,4.58195904653542,1.1708554717977,359.975332754378,748.245730206976,521.289702501377,22.5924880590534
"160","Scenario 1",56,1,358.973325191779,3.72957725282987,14.0542337200525,12.6944441992133,8.1861756389704,35.9969253763547,4.33581129702572,4.58558118048949,1.17550729105145,361.292561260675,750.8544688088,523.4773687316,22.7395064408742
"161","Scenario 1",56,2,359.159712910696,3.72980754098219,14.0462298208246,12.6982915309869,8.18121209267987,35.9994759285461,4.33613567987574,4.5861333138573,1.17619583581732,361.446040924881,751.033065566652,523.635226080233,22.7355623100304
"162","Scenario 1",56,3,358.987104320452,3.72959386234203,14.0537047318591,12.6948182303424,8.18570089963082,35.9973755821002,4.33584006641273,4.58564364416475,1.17554206633401,361.301022108844,750.926957591547,523.448913610072,22.5924880590534
"163","Scenario 1",57,1,360.202424989145,3.73109727131796,14.0012380941137,12.7193097101761,8.15372425461031,36.0127660460661,4.33793494000692,4.58917195385449,1.18011415958458,362.600238999855,753.505304675062,525.597694022299,22.7395064408742
"164","Scenario 1",57,2,360.390161817919,3.73132930518329,13.9931643472751,12.7231699077291,8.14874620866006,36.0152861960475,4.33826075094684,4.58972372952299,1.18081063675599,362.754911926473,753.701266464032,525.763325413029,22.7355623100304
"165","Scenario 1",57,3,360.214123860182,3.73111132685479,14.0007959810599,12.719638178482,8.15330955141001,36.013177924351,4.33795989726961,4.58922730625164,1.18014183171829,362.606303842814,753.583546822984,525.573496290014,22.5933203068461
"166","Scenario 1",58,1,361.407144268346,3.73258754844792,13.9492317626048,12.7436131614178,8.12203216679132,36.0280432156868,4.34001164148064,4.59266787556653,1.18464449111456,363.887927377334,756.175293095962,527.687214689301,22.7395064408742
"167","Scenario 1",58,2,361.594915870604,3.73281968391185,13.9411476623328,12.7474641008678,8.11706966196148,36.0305279304036,4.34033682245772,4.59321636814893,1.18534322353138,364.043816833116,756.36161890288,527.856220971825,22.7355623100304
"168","Scenario 1",58,3,361.417922926617,3.73260048118496,13.9488270268362,12.7439199472387,8.12164582130781,36.0284337496923,4.34003483231182,4.59271972394049,1.18466929311505,363.894498444058,756.242104501375,527.66265296464,22.6184686640614
"169","Scenario 1",59,1,362.588129106962,3.73404885022496,13.8981918539821,12.7673730262222,8.09107291884386,36.0427848949533,4.34204290274641,4.59607270930491,1.18909951375301,365.158880011579,758.799417426545,529.742912793823,22.7395064408742
"170","Scenario 1",59,2,362.777413735707,3.73428293330628,13.8900309608452,12.7712410777075,8.08609171321519,36.0452419803455,4.34236979890148,4.59662125469845,1.18980671597101,365.315528839195,759.023444058474,529.917238416559,22.7355623100304
"171","Scenario 1",59,3,362.599511977131,3.73406255173516,13.8977578099486,12.7676880002214,8.0906765098249,36.0431699311535,4.34206688631125,4.59612513171655,1.18912738372815,365.165164097554,758.907226081922,529.722764124831,22.6189028803011
"172","Scenario 1",6,1,254.826269756839,3.60188538456613,18.3776599651681,10.4343858174949,11.2658574985787,34.0136568645695,4.14290496943636,4.21684389385375,0.823620218897745,268.681218338399,612.580999421045,363.137622955325,22.0120495006513
"173","Scenario 1",6,2,254.839019467361,3.60190080839746,18.377162157093,10.4346820648882,11.2654132033574,34.0140119676242,4.14293101991919,4.21690137703762,0.823656522768882,268.690577290491,612.590747575626,363.134953042131,21.9945361123173
"174","Scenario 1",6,3,254.831426002316,3.60189186015283,18.3774226970492,10.4344835377885,11.2657546943539,34.0136716319999,4.14291271483957,4.21685289821003,0.823642614619447,268.684954950065,612.591561731075,363.140036228625,22.3019250253293
"175","Scenario 1",60,1,363.742184541902,3.73547722806833,13.8482557330467,12.7905217141321,8.060930419993,36.056946964195,4.34402318216084,4.59937723621406,1.19346748055313,366.408172311478,761.442658127081,531.771222747512,22.4597988131423
"176","Scenario 1",60,2,363.931747213779,3.73571169093042,13.8400774225641,12.7943908171423,8.05595266564515,36.0593862133957,4.34435012739952,4.59992432595979,1.19417694134669,366.565960413953,761.657967867998,531.948075212081,22.4558546822985
"177","Scenario 1",60,3,363.75072922999,3.73548740078621,13.8479469100766,12.7907854226935,8.06060501808759,36.057308195358,4.34404246915771,4.59942210110778,1.19348386512404,366.411746381531,761.516811405413,531.75174574928,22.4154725720075
"178","Scenario 1",61,1,364.883999493414,3.73689086277713,13.7987877662722,12.8133530990114,8.03122072733462,36.0707085715317,4.34597767854452,4.60262351522875,1.1978040235512,367.644169959473,764.069250253293,533.769873914937,22.5376682587929
"179","Scenario 1",61,2,365.0730311912,3.73712472669585,13.7906236298505,12.8172026354586,8.0262736452744,36.0731057997232,4.34630301928463,4.60316557411111,1.19851352639489,367.800652807932,764.279935591258,533.949816253341,22.4558546822985
"180","Scenario 1",61,3,364.887689824866,3.73689503814481,13.7986873446187,12.8135180575819,8.03102539961349,36.0710037298832,4.34598850482071,4.60265379207455,1.19780240286948,367.642864452164,764.147709509336,533.749682118324,22.4154725720075
"181","Scenario 1",62,1,366.000990591981,3.73827414362514,13.7503379156251,12.8356206665003,8.0022621809987,36.0839373123558,4.34788522719073,4.60577762986203,1.20206021584156,368.86062870893,766.694905196121,535.736109296996,22.5376682587929
"182","Scenario 1",62,2,366.187552069764,3.73850503733136,13.7422674914164,12.8394035723494,7.9974030559876,36.0862495978164,4.34820531061095,4.60630781980138,1.20276365006455,369.016383304386,766.891152844116,535.919233871411,22.5321320017369
"183","Scenario 1",62,3,366.00168707483,3.73827461393068,13.7503669727139,12.835726532619,8.00214565006177,36.0841958869642,4.34789090589981,4.60579918464488,1.20204722133597,368.857662577797,766.775578954986,535.71706679355,22.4154725720075
"184","Scenario 1",63,1,367.092870748299,3.73962671737295,13.7029182873966,12.8573150226678,7.97406134127618,36.0966266996707,4.34974532384845,4.60883899800372,1.20623522235543,370.060202453322,769.2831524099,537.672633435929,22.5376682587929
"185","Scenario 1",63,2,367.280191163699,3.73985863207285,13.6948026852515,12.8610976366735,7.96920456384214,36.0988972545357,4.35006575234361,4.60936680279484,1.20694457298462,370.215249493414,769.52245259806,537.85937856047,22.5321320017369
